Umbral,F1,AUC_ROC,Average_Precision,Precision,Recall,Especificidad,Balanced_Accuracy,Brier,Tasa_Predicha_Positiva,TN,FP,FN,TP
0.5449999999999999,0.3059705637322966,0.6717880832298739,0.23097925787012158,0.2281159420289855,0.4645025295109612,0.7541413874967027,0.609321958503832,0.2170953035933165,0.27543339416058393,57179,18641,6351,5509
0.5499999999999999,0.3048108493932905,0.6717880832298739,0.23097925787012158,0.23043384416145046,0.4500843170320405,0.7648773410709575,0.607480829051499,0.2170953035933165,0.2641993613138686,57993,17827,6522,5338
0.5549999999999999,0.30393885949441507,0.6717880832298739,0.23097925787012158,0.23330324909747294,0.43591905564924116,0.7759166446847797,0.6059178501670104,0.2170953035933165,0.2527372262773723,58830,16990,6690,5170
0.5599999999999999,0.3029881020859193,0.6717880832298739,0.23097925787012158,0.23636105994048462,0.4219224283305228,0.7867713004484305,0.6043468643894766,0.2170953035933165,0.24145757299270074,59653,16167,6856,5004
0.565,0.30017104649354687,0.6717880832298739,0.23097925787012158,0.23779255974377925,0.4069139966273187,0.7959773146926932,0.601445655660006,0.2170953035933165,0.23146669708029197,60351,15469,7034,4826
0.57,0.29830964271993854,0.6717880832298739,0.23097925787012158,0.24045210569777042,0.39283305227655985,0.8058955420733316,0.5993642971749458,0.2170953035933165,0.22098540145985401,61103,14717,7201,4659
0.575,0.2967427461054573,0.6717880832298739,0.23097925787012158,0.2434740312381776,0.37984822934232715,0.8153785280928515,0.5976133787175893,0.2170953035933165,0.21102874087591242,61822,13998,7355,4505
0.58,0.29278210776008134,0.6717880832298739,0.23097925787012158,0.24475920679886687,0.3642495784148398,0.8241888683724611,0.5942192233936504,0.2170953035933165,0.20130018248175183,62490,13330,7540,4320
0.585,0.2893081761006289,0.6717880832298739,0.23097925787012158,0.24701670644391407,0.3490725126475548,0.8335531522025851,0.5913128324250699,0.2170953035933165,0.19114963503649635,63200,12620,7720,4140
0.59,0.2860640097922742,0.6717880832298739,0.23097925787012158,0.24960733806621851,0.33499156829679594,0.8424690055394355,0.5887302869181157,0.2170953035933165,0.18153512773722627,63876,11944,7887,3973
0.595,0.28090888839385164,0.6717880832298739,0.23097925787012158,0.2509619211888019,0.31897133220910623,0.8510815088367185,0.5850264205229123,0.2170953035933165,0.1719206204379562,64529,11291,8077,3783
0.6,0.27758197977321486,0.6717880832298739,0.23097925787012158,0.2543527099129458,0.3054806070826307,0.8599182273806384,0.5826994172316345,0.2170953035933165,0.16245437956204378,65199,10621,8237,3623
0.605,0.27271649341923243,0.6717880832298739,0.23097925787012158,0.2566773305557622,0.290893760539629,0.868227380638354,0.5795605705889915,0.2170953035933165,0.15329607664233577,65829,9991,8410,3450
0.61,0.2672329304148971,0.6717880832298739,0.23097925787012158,0.25910674691162494,0.27588532883642497,0.8766024795568451,0.5762439041966351,0.2170953035933165,0.14402372262773722,66464,9356,8588,3272
0.615,0.2602161431948666,0.6717880832298739,0.23097925787012158,0.2605681433885695,0.25986509274873526,0.8846478501714587,0.5722564714600971,0.2170953035933165,0.13489963503649635,67074,8746,8778,3082
0.62,0.2545422781271838,0.6717880832298739,0.23097925787012158,0.2640449438202247,0.24569983136593593,0.8928778686362437,0.5692888500010899,0.2170953035933165,0.12586678832116788,67698,8122,8946,2914
0.625,0.24690574420818787,0.6717880832298739,0.23097925787012158,0.26703932529175245,0.22959527824620574,0.9014244262727512,0.5655098522594785,0.2170953035933165,0.11629790145985401,68346,7474,9137,2723
0.63,0.24047473272735836,0.6717880832298739,0.23097925787012158,0.27237810732956363,0.21526138279932547,0.9100501187021894,0.5626557507507575,0.2170953035933165,0.10690009124087592,69000,6820,9307,2553
0.635,0.23244929797191888,0.6717880832298739,0.23097925787012158,0.2755432269995377,0.20101180438448565,0.9173305196518069,0.5591711620181463,0.2170953035933165,0.09867700729927008,69552,6268,9476,2384
0.6399999999999999,0.22442779015596517,0.6717880832298739,0.23097925787012158,0.28093306288032455,0.18684654300168635,0.9251912424162491,0.5560188927089678,0.2170953035933165,0.08996350364963504,70148,5672,9644,2216
0.6449999999999999,0.21255274261603377,0.6717880832298739,0.23097925787012158,0.28380281690140846,0.16989881956155142,0.9329332629912952,0.5514160412764233,0.2170953035933165,0.08097627737226278,70735,5085,9845,2015
0.6499999999999999,0.20233120738948757,0.6717880832298739,0.23097925787012158,0.29077117572692796,0.1551433389544688,0.9408071748878923,0.5479752569211805,0.2170953035933165,0.07217153284671533,71332,4488,10020,1840
0.6549999999999999,0.19076005961251863,0.6717880832298739,0.23097925787012158,0.2978875760830648,0.1403035413153457,0.9482722236876814,0.5442878825015135,0.2170953035933165,0.06370894160583941,71898,3922,10196,1664
0.6599999999999999,0.18111638954869358,0.6717880832298739,0.23097925787012158,0.30622489959839355,0.12858347386172006,0.954431548404115,0.5415075111329175,0.2170953035933165,0.05679744525547445,72365,3455,10335,1525
0.6649999999999999,0.16533827618164967,0.6717880832298739,0.23097925787012158,0.309364161849711,0.11281618887015177,0.9606040622527038,0.5367101255614277,0.2170953035933165,0.04932709854014598,72833,2987,10522,1338
0.6699999999999999,0.15229921864992954,0.6717880832298739,0.23097925787012158,0.3167288225892381,0.10025295109612142,0.9661698760221578,0.5332114135591396,0.2170953035933165,0.04281478102189781,73255,2565,10671,1189
0.6749999999999999,0.1388852111743678,0.6717880832298739,0.23097925787012158,0.32316697473813927,0.08844856661045532,0.9710234766552361,0.5297360216328457,0.2170953035933165,0.03702098540145985,73623,2197,10811,1049
0.6799999999999999,0.12204832509610104,0.6717880832298739,0.23097925787012158,0.3282865583456425,0.07495784148397977,0.9760089686098655,0.5254834050469226,0.2170953035933165,0.030885036496350365,74001,1819,10971,889
0.6849999999999999,0.1062836116614775,0.6717880832298739,0.23097925787012158,0.3305457746478873,0.0633220910623946,0.9799393299920865,0.5216307105272405,0.2170953035933165,0.025912408759124088,74299,1521,11109,751
0.69,0.09211485206238158,0.6717880832298739,0.23097925787012158,0.3394199785177229,0.05328836424957842,0.9837773674492218,0.5185328658494002,0.2170953035933165,0.02123631386861314,74590,1230,11228,632
0.695,0.0792286419014874,0.6717880832298739,0.23097925787012158,0.3489137590520079,0.04468802698145025,0.986955948298602,0.5158219876400262,0.2170953035933165,0.01732436131386861,74831,989,11330,530
0.7,0.06576431903341745,0.6717880832298739,0.23097925787012158,0.3533278553820871,0.03625632377740304,0.989620152993933,0.512938238385668,0.2170953035933165,0.013880018248175183,75033,787,11430,430
0.705,0.05533904910366329,0.6717880832298739,0.23097925787012158,0.36597938144329895,0.02993254637436762,0.9918886837246109,0.5109106150494893,0.2170953035933165,0.011062956204379562,75205,615,11505,355
0.71,0.042549813447646266,0.6717880832298739,0.23097925787012158,0.36363636363636365,0.022596964586846544,0.9938142970192562,0.5082056308030514,0.2170953035933165,0.008405565693430657,75351,469,11592,268
0.715,0.03210454142131161,0.6717880832298739,0.23097925787012158,0.37057728119180633,0.016779089376053963,0.9955420733315747,0.5061605813538144,0.2170953035933165,0.006124543795620438,75482,338,11661,199
0.72,0.02274400719954185,0.6717880832298739,0.23097925787012158,0.38292011019283745,0.011720067453625633,0.9970456343972567,0.5043828509254411,0.2170953035933165,0.004140054744525548,75596,224,11721,139
0.725,0.017009330360828998,0.6717880832298739,0.23097925787012158,0.4103585657370518,0.008684654300168635,0.9980480084410446,0.5033663313706066,0.2170953035933165,0.0028626824817518247,75672,148,11757,103
0.73,0.011303191489361703,0.6717880832298739,0.23097925787012158,0.3953488372093023,0.005733558178752108,0.9986283302558692,0.5021809442173106,0.2170953035933165,0.0019616788321167884,75716,104,11792,68
