Fecha_Acc,Anio,Mes,Dia_Num,Dia_Semana,Es_Festivo,Nombre_Festivo,Siniestros
2022-08-27,2022,8,5,Sábado,False,,45
2022-08-28,2022,8,6,Domingo,False,,40
2022-08-29,2022,8,0,Lunes,False,,35
2022-08-30,2022,8,1,Martes,False,,36
2022-08-31,2022,8,2,Miércoles,False,,37
2022-09-01,2022,9,3,Jueves,False,,36
2022-09-02,2022,9,4,Viernes,False,,51
2022-09-03,2022,9,5,Sábado,False,,35
2022-09-04,2022,9,6,Domingo,False,,35
2022-09-05,2022,9,0,Lunes,False,,35
2022-09-06,2022,9,1,Martes,False,,37
2022-09-07,2022,9,2,Miércoles,False,,36
2022-09-08,2022,9,3,Jueves,False,,37
2022-09-09,2022,9,4,Viernes,False,,47
2022-09-10,2022,9,5,Sábado,False,,36
2022-09-11,2022,9,6,Domingo,False,,28
2022-09-12,2022,9,0,Lunes,False,,35
2022-09-13,2022,9,1,Martes,False,,30
2022-09-14,2022,9,2,Miércoles,False,,46
2022-09-15,2022,9,3,Jueves,False,,37
2022-09-16,2022,9,4,Viernes,False,,48
2022-09-17,2022,9,5,Sábado,False,,47
2022-09-18,2022,9,6,Domingo,False,,35
2022-09-19,2022,9,0,Lunes,False,,36
2022-09-20,2022,9,1,Martes,False,,36
2022-09-21,2022,9,2,Miércoles,False,,34
2022-09-22,2022,9,3,Jueves,False,,28
2022-09-23,2022,9,4,Viernes,False,,39
2022-09-24,2022,9,5,Sábado,False,,48
2022-09-25,2022,9,6,Domingo,False,,29
2022-09-26,2022,9,0,Lunes,False,,34
2022-09-27,2022,9,1,Martes,False,,38
2022-09-28,2022,9,2,Miércoles,False,,39
2022-09-29,2022,9,3,Jueves,False,,44
2022-09-30,2022,9,4,Viernes,False,,50
2022-10-01,2022,10,5,Sábado,False,,44
2022-10-02,2022,10,6,Domingo,False,,34
2022-10-03,2022,10,0,Lunes,False,,44
2022-10-04,2022,10,1,Martes,False,,30
2022-10-05,2022,10,2,Miércoles,False,,30
2022-10-06,2022,10,3,Jueves,False,,40
2022-10-07,2022,10,4,Viernes,False,,36
2022-10-08,2022,10,5,Sábado,False,,39
2022-10-09,2022,10,6,Domingo,False,,27
2022-10-10,2022,10,0,Lunes,False,,44
2022-10-11,2022,10,1,Martes,False,,36
2022-10-12,2022,10,2,Miércoles,False,,23
2022-10-13,2022,10,3,Jueves,False,,40
2022-10-14,2022,10,4,Viernes,False,,37
2022-10-15,2022,10,5,Sábado,False,,44
2022-10-16,2022,10,6,Domingo,False,,22
2022-10-17,2022,10,0,Lunes,True,Día de la Raza (observado),21
2022-10-18,2022,10,1,Martes,False,,42
2022-10-19,2022,10,2,Miércoles,False,,33
2022-10-20,2022,10,3,Jueves,False,,32
2022-10-21,2022,10,4,Viernes,False,,25
2022-10-22,2022,10,5,Sábado,False,,39
2022-10-23,2022,10,6,Domingo,False,,26
2022-10-24,2022,10,0,Lunes,False,,39
2022-10-25,2022,10,1,Martes,False,,37
2022-10-26,2022,10,2,Miércoles,False,,39
2022-10-27,2022,10,3,Jueves,False,,43
2022-10-28,2022,10,4,Viernes,False,,41
2022-10-29,2022,10,5,Sábado,False,,25
2022-10-30,2022,10,6,Domingo,False,,31
2022-10-31,2022,10,0,Lunes,False,,36
2022-11-01,2022,11,1,Martes,False,,34
2022-11-02,2022,11,2,Miércoles,False,,29
2022-11-03,2022,11,3,Jueves,False,,49
2022-11-04,2022,11,4,Viernes,False,,46
2022-11-05,2022,11,5,Sábado,False,,35
2022-11-06,2022,11,6,Domingo,False,,25
2022-11-07,2022,11,0,Lunes,True,Día de Todos los Santos (observado),18
2022-11-08,2022,11,1,Martes,False,,28
2022-11-09,2022,11,2,Miércoles,False,,28
2022-11-10,2022,11,3,Jueves,False,,46
2022-11-11,2022,11,4,Viernes,False,,33
2022-11-12,2022,11,5,Sábado,False,,41
2022-11-13,2022,11,6,Domingo,False,,28
2022-11-14,2022,11,0,Lunes,True,Independencia de Cartagena (observado),24
2022-11-15,2022,11,1,Martes,False,,46
2022-11-16,2022,11,2,Miércoles,False,,37
2022-11-17,2022,11,3,Jueves,False,,38
2022-11-18,2022,11,4,Viernes,False,,39
2022-11-19,2022,11,5,Sábado,False,,49
2022-11-20,2022,11,6,Domingo,False,,25
2022-11-21,2022,11,0,Lunes,False,,37
2022-11-22,2022,11,1,Martes,False,,38
2022-11-23,2022,11,2,Miércoles,False,,39
2022-11-24,2022,11,3,Jueves,False,,46
2022-11-25,2022,11,4,Viernes,False,,33
2022-11-26,2022,11,5,Sábado,False,,47
2022-11-27,2022,11,6,Domingo,False,,29
2022-11-28,2022,11,0,Lunes,False,,19
2022-11-29,2022,11,1,Martes,False,,28
2022-11-30,2022,11,2,Miércoles,False,,22
2022-12-01,2022,12,3,Jueves,False,,32
2022-12-02,2022,12,4,Viernes,False,,46
2022-12-03,2022,12,5,Sábado,False,,35
2022-12-04,2022,12,6,Domingo,False,,26
2022-12-05,2022,12,0,Lunes,False,,46
2022-12-06,2022,12,1,Martes,False,,37
2022-12-07,2022,12,2,Miércoles,False,,35
2022-12-08,2022,12,3,Jueves,True,La Inmaculada Concepción,22
2022-12-09,2022,12,4,Viernes,False,,29
2022-12-10,2022,12,5,Sábado,False,,24
2022-12-11,2022,12,6,Domingo,False,,28
2022-12-12,2022,12,0,Lunes,False,,27
2022-12-13,2022,12,1,Martes,False,,32
2022-12-14,2022,12,2,Miércoles,False,,43
2022-12-15,2022,12,3,Jueves,False,,28
2022-12-16,2022,12,4,Viernes,False,,37
2022-12-17,2022,12,5,Sábado,False,,45
2022-12-18,2022,12,6,Domingo,False,,28
2022-12-19,2022,12,0,Lunes,False,,31
2022-12-20,2022,12,1,Martes,False,,34
2022-12-21,2022,12,2,Miércoles,False,,47
2022-12-22,2022,12,3,Jueves,False,,36
2022-12-23,2022,12,4,Viernes,False,,47
2022-12-24,2022,12,5,Sábado,False,,49
2022-12-25,2022,12,6,Domingo,True,Navidad,24
2022-12-26,2022,12,0,Lunes,False,,27
2022-12-27,2022,12,1,Martes,False,,30
2022-12-28,2022,12,2,Miércoles,False,,27
2022-12-29,2022,12,3,Jueves,False,,33
2022-12-30,2022,12,4,Viernes,False,,41
2022-12-31,2022,12,5,Sábado,False,,24
2023-01-01,2023,1,6,Domingo,True,Año Nuevo,24
2023-01-02,2023,1,0,Lunes,False,,28
2023-01-03,2023,1,1,Martes,False,,28
2023-01-04,2023,1,2,Miércoles,False,,28
2023-01-05,2023,1,3,Jueves,False,,32
2023-01-06,2023,1,4,Viernes,False,,24
2023-01-07,2023,1,5,Sábado,False,,26
2023-01-08,2023,1,6,Domingo,False,,14
2023-01-09,2023,1,0,Lunes,True,Día de los Reyes Magos (observado),20
2023-01-10,2023,1,1,Martes,False,,32
2023-01-11,2023,1,2,Miércoles,False,,24
2023-01-12,2023,1,3,Jueves,False,,24
2023-01-13,2023,1,4,Viernes,False,,43
2023-01-14,2023,1,5,Sábado,False,,41
2023-01-15,2023,1,6,Domingo,False,,24
2023-01-16,2023,1,0,Lunes,False,,37
2023-01-17,2023,1,1,Martes,False,,32
2023-01-18,2023,1,2,Miércoles,False,,29
2023-01-19,2023,1,3,Jueves,False,,34
2023-01-20,2023,1,4,Viernes,False,,43
2023-01-21,2023,1,5,Sábado,False,,29
2023-01-22,2023,1,6,Domingo,False,,25
2023-01-23,2023,1,0,Lunes,False,,40
2023-01-24,2023,1,1,Martes,False,,24
2023-01-25,2023,1,2,Miércoles,False,,35
2023-01-26,2023,1,3,Jueves,False,,29
2023-01-27,2023,1,4,Viernes,False,,40
2023-01-28,2023,1,5,Sábado,False,,46
2023-01-29,2023,1,6,Domingo,False,,35
2023-01-30,2023,1,0,Lunes,False,,42
2023-01-31,2023,1,1,Martes,False,,47
2023-02-01,2023,2,2,Miércoles,False,,44
2023-02-02,2023,2,3,Jueves,False,,22
2023-02-03,2023,2,4,Viernes,False,,53
2023-02-04,2023,2,5,Sábado,False,,41
2023-02-05,2023,2,6,Domingo,False,,25
2023-02-06,2023,2,0,Lunes,False,,36
2023-02-07,2023,2,1,Martes,False,,42
2023-02-08,2023,2,2,Miércoles,False,,54
2023-02-09,2023,2,3,Jueves,False,,34
2023-02-10,2023,2,4,Viernes,False,,49
2023-02-11,2023,2,5,Sábado,False,,43
2023-02-12,2023,2,6,Domingo,False,,24
2023-02-13,2023,2,0,Lunes,False,,44
2023-02-14,2023,2,1,Martes,False,,46
2023-02-15,2023,2,2,Miércoles,False,,51
2023-02-16,2023,2,3,Jueves,False,,42
2023-02-17,2023,2,4,Viernes,False,,47
2023-02-18,2023,2,5,Sábado,False,,36
2023-02-19,2023,2,6,Domingo,False,,33
2023-02-20,2023,2,0,Lunes,False,,42
2023-02-21,2023,2,1,Martes,False,,39
2023-02-22,2023,2,2,Miércoles,False,,35
2023-02-23,2023,2,3,Jueves,False,,38
2023-02-24,2023,2,4,Viernes,False,,47
2023-02-25,2023,2,5,Sábado,False,,41
2023-02-26,2023,2,6,Domingo,False,,25
2023-02-27,2023,2,0,Lunes,False,,49
2023-02-28,2023,2,1,Martes,False,,45
2023-03-01,2023,3,2,Miércoles,False,,41
2023-03-02,2023,3,3,Jueves,False,,37
2023-03-03,2023,3,4,Viernes,False,,37
2023-03-04,2023,3,5,Sábado,False,,38
2023-03-05,2023,3,6,Domingo,False,,29
2023-03-06,2023,3,0,Lunes,False,,41
2023-03-07,2023,3,1,Martes,False,,28
2023-03-08,2023,3,2,Miércoles,False,,42
2023-03-09,2023,3,3,Jueves,False,,28
2023-03-10,2023,3,4,Viernes,False,,46
2023-03-11,2023,3,5,Sábado,False,,33
2023-03-12,2023,3,6,Domingo,False,,25
2023-03-13,2023,3,0,Lunes,False,,33
2023-03-14,2023,3,1,Martes,False,,39
2023-03-15,2023,3,2,Miércoles,False,,41
2023-03-16,2023,3,3,Jueves,False,,41
2023-03-17,2023,3,4,Viernes,False,,37
2023-03-18,2023,3,5,Sábado,False,,37
2023-03-19,2023,3,6,Domingo,False,,26
2023-03-20,2023,3,0,Lunes,True,Día de San José (observado),30
2023-03-21,2023,3,1,Martes,False,,39
2023-03-22,2023,3,2,Miércoles,False,,40
2023-03-23,2023,3,3,Jueves,False,,34
2023-03-24,2023,3,4,Viernes,False,,41
2023-03-25,2023,3,5,Sábado,False,,35
2023-03-26,2023,3,6,Domingo,False,,22
2023-03-27,2023,3,0,Lunes,False,,46
2023-03-28,2023,3,1,Martes,False,,37
2023-03-29,2023,3,2,Miércoles,False,,38
2023-03-30,2023,3,3,Jueves,False,,38
2023-03-31,2023,3,4,Viernes,False,,52
2023-04-01,2023,4,5,Sábado,False,,33
2023-04-02,2023,4,6,Domingo,False,,28
2023-04-03,2023,4,0,Lunes,False,,31
2023-04-04,2023,4,1,Martes,False,,34
2023-04-05,2023,4,2,Miércoles,False,,36
2023-04-06,2023,4,3,Jueves,True,Jueves Santo,22
2023-04-07,2023,4,4,Viernes,True,Viernes Santo,11
2023-04-08,2023,4,5,Sábado,False,,21
2023-04-09,2023,4,6,Domingo,False,,27
2023-04-10,2023,4,0,Lunes,False,,30
2023-04-11,2023,4,1,Martes,False,,36
2023-04-12,2023,4,2,Miércoles,False,,51
2023-04-13,2023,4,3,Jueves,False,,41
2023-04-14,2023,4,4,Viernes,False,,40
2023-04-15,2023,4,5,Sábado,False,,50
2023-04-16,2023,4,6,Domingo,False,,34
2023-04-17,2023,4,0,Lunes,False,,38
2023-04-18,2023,4,1,Martes,False,,41
2023-04-19,2023,4,2,Miércoles,False,,29
2023-04-20,2023,4,3,Jueves,False,,34
2023-04-21,2023,4,4,Viernes,False,,37
2023-04-22,2023,4,5,Sábado,False,,49
2023-04-23,2023,4,6,Domingo,False,,29
2023-04-24,2023,4,0,Lunes,False,,24
2023-04-25,2023,4,1,Martes,False,,34
2023-04-26,2023,4,2,Miércoles,False,,27
2023-04-27,2023,4,3,Jueves,False,,39
2023-04-28,2023,4,4,Viernes,False,,50
2023-04-29,2023,4,5,Sábado,False,,40
2023-04-30,2023,4,6,Domingo,False,,28
2023-05-01,2023,5,0,Lunes,True,Día del Trabajo,19
2023-05-02,2023,5,1,Martes,False,,40
2023-05-03,2023,5,2,Miércoles,False,,42
2023-05-04,2023,5,3,Jueves,False,,36
2023-05-05,2023,5,4,Viernes,False,,32
2023-05-06,2023,5,5,Sábado,False,,34
2023-05-07,2023,5,6,Domingo,False,,37
2023-05-08,2023,5,0,Lunes,False,,42
2023-05-09,2023,5,1,Martes,False,,41
2023-05-10,2023,5,2,Miércoles,False,,34
2023-05-11,2023,5,3,Jueves,False,,43
2023-05-12,2023,5,4,Viernes,False,,40
2023-05-13,2023,5,5,Sábado,False,,37
2023-05-14,2023,5,6,Domingo,False,,31
2023-05-15,2023,5,0,Lunes,False,,38
2023-05-16,2023,5,1,Martes,False,,34
2023-05-17,2023,5,2,Miércoles,False,,31
2023-05-18,2023,5,3,Jueves,False,,42
2023-05-19,2023,5,4,Viernes,False,,42
2023-05-20,2023,5,5,Sábado,False,,43
2023-05-21,2023,5,6,Domingo,False,,20
2023-05-22,2023,5,0,Lunes,True,Ascensión del señor (observado),24
2023-05-23,2023,5,1,Martes,False,,33
2023-05-24,2023,5,2,Miércoles,False,,31
2023-05-25,2023,5,3,Jueves,False,,33
2023-05-26,2023,5,4,Viernes,False,,47
2023-05-27,2023,5,5,Sábado,False,,47
2023-05-28,2023,5,6,Domingo,False,,24
2023-05-29,2023,5,0,Lunes,False,,35
2023-05-30,2023,5,1,Martes,False,,37
2023-05-31,2023,5,2,Miércoles,False,,46
2023-06-01,2023,6,3,Jueves,False,,41
2023-06-02,2023,6,4,Viernes,False,,41
2023-06-03,2023,6,5,Sábado,False,,51
2023-06-04,2023,6,6,Domingo,False,,28
2023-06-05,2023,6,0,Lunes,False,,38
2023-06-06,2023,6,1,Martes,False,,41
2023-06-07,2023,6,2,Miércoles,False,,33
2023-06-08,2023,6,3,Jueves,False,,39
2023-06-09,2023,6,4,Viernes,False,,42
2023-06-10,2023,6,5,Sábado,False,,33
2023-06-11,2023,6,6,Domingo,False,,33
2023-06-12,2023,6,0,Lunes,True,Corpus Christi (observado),26
2023-06-13,2023,6,1,Martes,False,,50
2023-06-14,2023,6,2,Miércoles,False,,41
2023-06-15,2023,6,3,Jueves,False,,35
2023-06-16,2023,6,4,Viernes,False,,36
2023-06-17,2023,6,5,Sábado,False,,42
2023-06-18,2023,6,6,Domingo,False,,28
2023-06-19,2023,6,0,Lunes,True,Sagrado Corazón (observado),24
2023-06-20,2023,6,1,Martes,False,,35
2023-06-21,2023,6,2,Miércoles,False,,32
2023-06-22,2023,6,3,Jueves,False,,32
2023-06-23,2023,6,4,Viernes,False,,33
2023-06-24,2023,6,5,Sábado,False,,42
2023-06-25,2023,6,6,Domingo,False,,50
2023-06-26,2023,6,0,Lunes,False,,48
2023-06-27,2023,6,1,Martes,False,,40
2023-06-28,2023,6,2,Miércoles,False,,38
2023-06-29,2023,6,3,Jueves,False,,34
2023-06-30,2023,6,4,Viernes,False,,37
2023-07-01,2023,7,5,Sábado,False,,40
2023-07-02,2023,7,6,Domingo,False,,27
2023-07-03,2023,7,0,Lunes,True,San Pedro y San Pablo (observado),18
2023-07-04,2023,7,1,Martes,False,,30
2023-07-05,2023,7,2,Miércoles,False,,29
2023-07-06,2023,7,3,Jueves,False,,29
2023-07-07,2023,7,4,Viernes,False,,32
2023-07-08,2023,7,5,Sábado,False,,30
2023-07-09,2023,7,6,Domingo,False,,27
2023-07-10,2023,7,0,Lunes,False,,37
2023-07-11,2023,7,1,Martes,False,,38
2023-07-12,2023,7,2,Miércoles,False,,29
2023-07-13,2023,7,3,Jueves,False,,34
2023-07-14,2023,7,4,Viernes,False,,36
2023-07-15,2023,7,5,Sábado,False,,37
2023-07-16,2023,7,6,Domingo,False,,38
2023-07-17,2023,7,0,Lunes,False,,31
2023-07-18,2023,7,1,Martes,False,,51
2023-07-19,2023,7,2,Miércoles,False,,39
2023-07-20,2023,7,3,Jueves,True,Día de la Independencia,29
2023-07-21,2023,7,4,Viernes,False,,40
2023-07-22,2023,7,5,Sábado,False,,34
2023-07-23,2023,7,6,Domingo,False,,26
2023-07-24,2023,7,0,Lunes,False,,30
2023-07-25,2023,7,1,Martes,False,,28
2023-07-26,2023,7,2,Miércoles,False,,39
2023-07-27,2023,7,3,Jueves,False,,32
2023-07-28,2023,7,4,Viernes,False,,34
2023-07-29,2023,7,5,Sábado,False,,41
2023-07-30,2023,7,6,Domingo,False,,31
2023-07-31,2023,7,0,Lunes,False,,31
2023-08-01,2023,8,1,Martes,False,,32
2023-08-02,2023,8,2,Miércoles,False,,34
2023-08-03,2023,8,3,Jueves,False,,34
2023-08-04,2023,8,4,Viernes,False,,37
2023-08-05,2023,8,5,Sábado,False,,37
2023-08-06,2023,8,6,Domingo,False,,28
2023-08-07,2023,8,0,Lunes,True,Batalla de Boyacá,29
2023-08-08,2023,8,1,Martes,False,,41
2023-08-09,2023,8,2,Miércoles,False,,36
2023-08-10,2023,8,3,Jueves,False,,46
2023-08-11,2023,8,4,Viernes,False,,28
2023-08-12,2023,8,5,Sábado,False,,40
2023-08-13,2023,8,6,Domingo,False,,32
2023-08-14,2023,8,0,Lunes,False,,41
2023-08-15,2023,8,1,Martes,False,,33
2023-08-16,2023,8,2,Miércoles,False,,44
2023-08-17,2023,8,3,Jueves,False,,43
2023-08-18,2023,8,4,Viernes,False,,31
2023-08-19,2023,8,5,Sábado,False,,37
2023-08-20,2023,8,6,Domingo,False,,27
2023-08-21,2023,8,0,Lunes,True,La Asunción (observado),24
2023-08-22,2023,8,1,Martes,False,,37
2023-08-23,2023,8,2,Miércoles,False,,49
2023-08-24,2023,8,3,Jueves,False,,30
2023-08-25,2023,8,4,Viernes,False,,52
2023-08-26,2023,8,5,Sábado,False,,56
2023-08-27,2023,8,6,Domingo,False,,34
2023-08-28,2023,8,0,Lunes,False,,31
2023-08-29,2023,8,1,Martes,False,,42
2023-08-30,2023,8,2,Miércoles,False,,28
2023-08-31,2023,8,3,Jueves,False,,42
2023-09-01,2023,9,4,Viernes,False,,49
2023-09-02,2023,9,5,Sábado,False,,38
2023-09-03,2023,9,6,Domingo,False,,31
2023-09-04,2023,9,0,Lunes,False,,35
2023-09-05,2023,9,1,Martes,False,,26
2023-09-06,2023,9,2,Miércoles,False,,41
2023-09-07,2023,9,3,Jueves,False,,36
2023-09-08,2023,9,4,Viernes,False,,39
2023-09-09,2023,9,5,Sábado,False,,30
2023-09-10,2023,9,6,Domingo,False,,27
2023-09-11,2023,9,0,Lunes,False,,43
2023-09-12,2023,9,1,Martes,False,,33
2023-09-13,2023,9,2,Miércoles,False,,45
2023-09-14,2023,9,3,Jueves,False,,31
2023-09-15,2023,9,4,Viernes,False,,34
2023-09-16,2023,9,5,Sábado,False,,32
2023-09-17,2023,9,6,Domingo,False,,34
2023-09-18,2023,9,0,Lunes,False,,41
2023-09-19,2023,9,1,Martes,False,,37
2023-09-20,2023,9,2,Miércoles,False,,36
2023-09-21,2023,9,3,Jueves,False,,24
2023-09-22,2023,9,4,Viernes,False,,43
2023-09-23,2023,9,5,Sábado,False,,43
2023-09-24,2023,9,6,Domingo,False,,27
2023-09-25,2023,9,0,Lunes,False,,37
2023-09-26,2023,9,1,Martes,False,,38
2023-09-27,2023,9,2,Miércoles,False,,38
2023-09-28,2023,9,3,Jueves,False,,44
2023-09-29,2023,9,4,Viernes,False,,61
2023-09-30,2023,9,5,Sábado,False,,53
2023-10-01,2023,10,6,Domingo,False,,32
2023-10-02,2023,10,0,Lunes,False,,32
2023-10-03,2023,10,1,Martes,False,,44
2023-10-04,2023,10,2,Miércoles,False,,36
2023-10-05,2023,10,3,Jueves,False,,34
2023-10-06,2023,10,4,Viernes,False,,50
2023-10-07,2023,10,5,Sábado,False,,38
2023-10-08,2023,10,6,Domingo,False,,27
2023-10-09,2023,10,0,Lunes,False,,29
2023-10-10,2023,10,1,Martes,False,,18
2023-10-11,2023,10,2,Miércoles,False,,39
2023-10-12,2023,10,3,Jueves,False,,37
2023-10-13,2023,10,4,Viernes,False,,41
2023-10-14,2023,10,5,Sábado,False,,38
2023-10-15,2023,10,6,Domingo,False,,25
2023-10-16,2023,10,0,Lunes,True,Día de la Raza (observado),18
2023-10-17,2023,10,1,Martes,False,,39
2023-10-18,2023,10,2,Miércoles,False,,29
2023-10-19,2023,10,3,Jueves,False,,31
2023-10-20,2023,10,4,Viernes,False,,51
2023-10-21,2023,10,5,Sábado,False,,30
2023-10-22,2023,10,6,Domingo,False,,28
2023-10-23,2023,10,0,Lunes,False,,30
2023-10-24,2023,10,1,Martes,False,,28
2023-10-25,2023,10,2,Miércoles,False,,45
2023-10-26,2023,10,3,Jueves,False,,37
2023-10-27,2023,10,4,Viernes,False,,39
2023-10-28,2023,10,5,Sábado,False,,46
2023-10-29,2023,10,6,Domingo,False,,24
2023-10-30,2023,10,0,Lunes,False,,28
2023-10-31,2023,10,1,Martes,False,,40
2023-11-01,2023,11,2,Miércoles,False,,49
2023-11-02,2023,11,3,Jueves,False,,38
2023-11-03,2023,11,4,Viernes,False,,40
2023-11-04,2023,11,5,Sábado,False,,38
2023-11-05,2023,11,6,Domingo,False,,29
2023-11-06,2023,11,0,Lunes,True,Día de Todos los Santos (observado),20
2023-11-07,2023,11,1,Martes,False,,47
2023-11-08,2023,11,2,Miércoles,False,,35
2023-11-09,2023,11,3,Jueves,False,,42
2023-11-10,2023,11,4,Viernes,False,,41
2023-11-11,2023,11,5,Sábado,False,,48
2023-11-12,2023,11,6,Domingo,False,,26
2023-11-13,2023,11,0,Lunes,True,Independencia de Cartagena (observado),30
2023-11-14,2023,11,1,Martes,False,,34
2023-11-15,2023,11,2,Miércoles,False,,29
2023-11-16,2023,11,3,Jueves,False,,45
2023-11-17,2023,11,4,Viernes,False,,43
2023-11-18,2023,11,5,Sábado,False,,38
2023-11-19,2023,11,6,Domingo,False,,32
2023-11-20,2023,11,0,Lunes,False,,32
2023-11-21,2023,11,1,Martes,False,,38
2023-11-22,2023,11,2,Miércoles,False,,30
2023-11-23,2023,11,3,Jueves,False,,37
2023-11-24,2023,11,4,Viernes,False,,40
2023-11-25,2023,11,5,Sábado,False,,32
2023-11-26,2023,11,6,Domingo,False,,31
2023-11-27,2023,11,0,Lunes,False,,45
2023-11-28,2023,11,1,Martes,False,,40
2023-11-29,2023,11,2,Miércoles,False,,33
2023-11-30,2023,11,3,Jueves,False,,33
2023-12-01,2023,12,4,Viernes,False,,52
2023-12-02,2023,12,5,Sábado,False,,53
2023-12-03,2023,12,6,Domingo,False,,26
2023-12-04,2023,12,0,Lunes,False,,46
2023-12-05,2023,12,1,Martes,False,,29
2023-12-06,2023,12,2,Miércoles,False,,34
2023-12-07,2023,12,3,Jueves,False,,43
2023-12-08,2023,12,4,Viernes,True,La Inmaculada Concepción,32
2023-12-09,2023,12,5,Sábado,False,,33
2023-12-10,2023,12,6,Domingo,False,,26
2023-12-11,2023,12,0,Lunes,False,,37
2023-12-12,2023,12,1,Martes,False,,46
2023-12-13,2023,12,2,Miércoles,False,,30
2023-12-14,2023,12,3,Jueves,False,,35
2023-12-15,2023,12,4,Viernes,False,,32
2023-12-16,2023,12,5,Sábado,False,,33
2023-12-17,2023,12,6,Domingo,False,,26
2023-12-18,2023,12,0,Lunes,False,,37
2023-12-19,2023,12,1,Martes,False,,39
2023-12-20,2023,12,2,Miércoles,False,,39
2023-12-21,2023,12,3,Jueves,False,,38
2023-12-22,2023,12,4,Viernes,False,,36
2023-12-23,2023,12,5,Sábado,False,,34
2023-12-24,2023,12,6,Domingo,False,,31
2023-12-25,2023,12,0,Lunes,True,Navidad,22
2023-12-26,2023,12,1,Martes,False,,26
2023-12-27,2023,12,2,Miércoles,False,,33
2023-12-28,2023,12,3,Jueves,False,,34
2023-12-29,2023,12,4,Viernes,False,,35
2023-12-30,2023,12,5,Sábado,False,,19
2023-12-31,2023,12,6,Domingo,False,,18
2024-01-01,2024,1,0,Lunes,True,Año Nuevo,22
2024-01-02,2024,1,1,Martes,False,,19
2024-01-03,2024,1,2,Miércoles,False,,20
2024-01-04,2024,1,3,Jueves,False,,24
2024-01-05,2024,1,4,Viernes,False,,31
2024-01-06,2024,1,5,Sábado,False,,19
2024-01-07,2024,1,6,Domingo,False,,19
2024-01-08,2024,1,0,Lunes,True,Día de los Reyes Magos (observado),20
2024-01-09,2024,1,1,Martes,False,,25
2024-01-10,2024,1,2,Miércoles,False,,27
2024-01-11,2024,1,3,Jueves,False,,38
2024-01-12,2024,1,4,Viernes,False,,47
2024-01-13,2024,1,5,Sábado,False,,42
2024-01-14,2024,1,6,Domingo,False,,18
2024-01-15,2024,1,0,Lunes,False,,38
2024-01-16,2024,1,1,Martes,False,,36
2024-01-17,2024,1,2,Miércoles,False,,38
2024-01-18,2024,1,3,Jueves,False,,38
2024-01-19,2024,1,4,Viernes,False,,46
2024-01-20,2024,1,5,Sábado,False,,27
2024-01-21,2024,1,6,Domingo,False,,26
2024-01-22,2024,1,0,Lunes,False,,37
2024-01-23,2024,1,1,Martes,False,,40
2024-01-24,2024,1,2,Miércoles,False,,40
2024-01-25,2024,1,3,Jueves,False,,32
2024-01-26,2024,1,4,Viernes,False,,33
2024-01-27,2024,1,5,Sábado,False,,48
2024-01-28,2024,1,6,Domingo,False,,21
2024-01-29,2024,1,0,Lunes,False,,31
2024-01-30,2024,1,1,Martes,False,,33
2024-01-31,2024,1,2,Miércoles,False,,30
2024-02-01,2024,2,3,Jueves,False,,28
2024-02-02,2024,2,4,Viernes,False,,39
2024-02-03,2024,2,5,Sábado,False,,32
2024-02-04,2024,2,6,Domingo,False,,34
2024-02-05,2024,2,0,Lunes,False,,39
2024-02-06,2024,2,1,Martes,False,,26
2024-02-07,2024,2,2,Miércoles,False,,33
2024-02-08,2024,2,3,Jueves,False,,40
2024-02-09,2024,2,4,Viernes,False,,36
2024-02-10,2024,2,5,Sábado,False,,34
2024-02-11,2024,2,6,Domingo,False,,28
2024-02-12,2024,2,0,Lunes,False,,41
2024-02-13,2024,2,1,Martes,False,,47
2024-02-14,2024,2,2,Miércoles,False,,40
2024-02-15,2024,2,3,Jueves,False,,35
2024-02-16,2024,2,4,Viernes,False,,51
2024-02-17,2024,2,5,Sábado,False,,35
2024-02-18,2024,2,6,Domingo,False,,35
2024-02-19,2024,2,0,Lunes,False,,45
2024-02-20,2024,2,1,Martes,False,,47
2024-02-21,2024,2,2,Miércoles,False,,29
2024-02-22,2024,2,3,Jueves,False,,43
2024-02-23,2024,2,4,Viernes,False,,45
2024-02-24,2024,2,5,Sábado,False,,41
2024-02-25,2024,2,6,Domingo,False,,35
2024-02-26,2024,2,0,Lunes,False,,34
2024-02-27,2024,2,1,Martes,False,,30
2024-02-28,2024,2,2,Miércoles,False,,25
2024-02-29,2024,2,3,Jueves,False,,38
2024-03-01,2024,3,4,Viernes,False,,45
2024-03-02,2024,3,5,Sábado,False,,47
2024-03-03,2024,3,6,Domingo,False,,35
2024-03-04,2024,3,0,Lunes,False,,41
2024-03-05,2024,3,1,Martes,False,,45
2024-03-06,2024,3,2,Miércoles,False,,35
2024-03-07,2024,3,3,Jueves,False,,39
2024-03-08,2024,3,4,Viernes,False,,39
2024-03-09,2024,3,5,Sábado,False,,38
2024-03-10,2024,3,6,Domingo,False,,34
2024-03-11,2024,3,0,Lunes,False,,31
2024-03-12,2024,3,1,Martes,False,,39
2024-03-13,2024,3,2,Miércoles,False,,43
2024-03-14,2024,3,3,Jueves,False,,43
2024-03-15,2024,3,4,Viernes,False,,43
2024-03-16,2024,3,5,Sábado,False,,46
2024-03-17,2024,3,6,Domingo,False,,36
2024-03-18,2024,3,0,Lunes,False,,38
